"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",0.0684894714335731,0.00823239051405075,8.31951197124064,2.10375281459506e-16
"2","poly(degree_of_diff, 2)1",0.682829390127937,0.17656070447806,3.86739162684293,0.000115150325142201
"3","poly(degree_of_diff, 2)2",0.231863948074354,0.173894304024924,1.33336137359117,0.182634252533596
"4","Number_Backers",1.16707653100419,0.0375982054120869,31.0407509670397,9.67800057009395e-161
"5","Creator_nb_projects",-0.00434052173090214,0.0343010727603042,-0.126541865358955,0.899321526011572
"6","Goal_USD",0.562919290718533,0.0235388328601339,23.914494574279,5.86994143638895e-106
