"","launch_date","degree_of_diff","Number_Backers","Creator_nb_projects","pledged_percentage","Goal_USD","Pledge_USD","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","location_binary","meta"
"3081",2019-06-07,1.04940295,42,1,0.175782608695652,23000,4043,0.0075967769674022,0.0236227429878197,0.0022178642046778,0.0070197738862314,0.0083157061927037,0.0023186717203313,0.0228497695064159,0.0175145313810173,0.0028326594923604,0.0030753648226541,0.00390378806008,0.0026039966996306,0.0023470773347552,0.002943233207077,0.0084981162383391,0.0028047619541725,0.0333514977950378,0.002649802388098,0.0021581360465212,0.0577211510552041,0.0035172282488527,0.0356239021980465,0.003294557600113,0.007796494037441,0.174464969771704,0.0032202491855787,0.0028443455451109,0.0052981127513512,0.150257022138487,0.0027603047044868,0.0261789371254874,0.0025058554439091,0.0090829271206039,0.0118633764293429,0.0045310902833925,0.0033203743338993,0.0147046499390758,0.114478526824757,0.0049036870546232,0.0075323678750708,0.0177362719295452,0.0134175001444514,0.0034390095124451,0.106948943637994,0.0050755126565357,0.0043869081195201,0.019690088322231,0.010703960803066,0.006562598033718,0.0075148062886279,TRUE,"design"
"3082",2017-01-11,1.17746586,144,11,7.409,756.69982,5606.38896638,0.0024405941671341,0.0112774941044193,0.0134734069660247,0.0524191561875961,0.0030861057615261,0.0041357812295699,0.0182472109863866,0.005050364019174,0.0146442524731167,0.0110075686956399,0.0041991492115019,0.0050744267203822,0.0141407486337843,0.0054847443201077,0.0021734437948701,0.002060442151474,0.0031814388835539,0.0022120103386368,0.274595309508624,0.0110742815683431,0.0031719054939396,0.012126489511886,0.0036047312204144,0.0028143212869057,0.0165544472486438,0.0016918884040931,0.0033995858457751,0.0075092911634179,0.0027348461426805,0.0016032678042387,0.0151832200845193,0.0726097647844753,0.0042057547523442,0.0021278977555517,0.0029342895331706,0.0082552804720367,0.00216006641904,0.0079524389766811,0.157150801706762,0.0102192824176348,0.0065069786469262,0.0088326434684474,0.096533190059393,0.0102906503432568,0.0173261138788978,0.0364816818693107,0.0072165403249034,0.0102100941194922,0.0024794029231208,0.0061352036201749,FALSE,"design"
"3083",2014-06-18,1.2569129,18,1,0.0925,6000,555,0.003554481380999,0.0024886282963422,0.0165224311368036,0.139026190587515,0.0025001479834533,0.0046343728321772,0.0739046730766513,0.0038669403376709,0.327723907444198,0.0186153991711197,0.0006687008305039,0.003499011228667,0.0208654900889854,0.109936043195103,0.0015786789642436,0.0011472742747536,0.0014017866683323,0.0011431603271348,0.0228175723548083,0.0071923093359074,0.0015463768670205,0.0016476761162298,0.0020462112824207,0.0017227481083893,0.001657567926369,0.0007864771525747,0.0022558368927371,0.005452971052195,0.002010092369467,0.0009892024397152,0.0052314514392229,0.0024276874241754,0.003931644060862,0.0009688277320297,0.0015812107603054,0.0017767362161966,0.0019467066953718,0.0202031017808116,0.007839656445057,0.0015136871048136,0.014996251163317,0.0124310097928421,0.0061831722318254,0.0301352961406248,0.0683432367467953,0.0029982089117435,0.0248364956450661,0.0038886422974317,0.0014525362622409,0.004112081426777,TRUE,"design"
"3084",2018-05-23,0.82850764,44,2,6.675,200,1335,0.0022561178955125,0.0028751863601509,0.0069112863006498,0.0788039352447754,0.0137811307499373,0.0166461037585779,0.026739268294839,0.0049422186600669,0.0055028082602327,0.0048481144930948,0.003327133984048,0.0027489990586051,0.0134506250140333,0.0233480880793538,0.0032289383978222,0.0417773430922528,0.0060066146900262,0.022453183527868,0.0072097780406813,0.0122620763407258,0.005851796828288,0.0054929116345895,0.0040326508211274,0.0036382469821816,0.0224222823828274,0.0247588040748219,0.0034535547114318,0.0050570579799499,0.008559621158243,0.0029964772697834,0.0065067915567062,0.0666131953562334,0.0058724370804935,0.0060846684041874,0.0036638594058736,0.0068103055976869,0.0269494611966475,0.0477443755795785,0.0892620129115415,0.0061519441360148,0.0364622755293031,0.0065862829475951,0.0140552651621415,0.0958699730606123,0.0076129034471508,0.0050869501433319,0.0302612960439432,0.125498720302806,0.0171873162748406,0.0103376117768137,TRUE,"design"
"3085",2018-11-27,1.45391465,58,2,1.12516425,13196.988,14848.779105279,0.0006952812431716,0.0009229457228561,0.0006213909640578,0.00169446033311,0.0009984705697232,0.0011461239744178,0.0699733128069816,0.0015801224876575,0.0009094048655864,0.0007513937414588,0.0007662234765999,0.0004949069868063,0.0004797916445682,0.0007165174022203,0.0007150569387348,0.0011752593148842,0.0017710451972431,0.0012065544157256,0.0006019136953722,0.0197080403572039,0.0189093853168561,0.0007040393559957,0.0009621887276419,0.0007971182234843,0.0023307615539695,0.0415066041867616,0.0010778124736298,0.0007519967530455,0.0016383778365294,0.0007359867538251,0.0024395704027595,0.0006858326165853,0.0016897942005466,0.617779098988194,0.0012372409758444,0.0014071254237222,0.0007869335142685,0.0291612686854111,0.0033722002373299,0.001833268519017,0.0526889162594272,0.0010094310047582,0.0597075136268514,0.0018379685778039,0.0011160074851922,0.0008423259410731,0.0184724158098959,0.0246551196846472,0.001164387014121,0.0017710937124321,FALSE,"design"
"3086",2018-07-23,1.31600195,327,11,4.419316,1901.00045,8401.1217046922,0.0020453849822634,0.0669229768922987,0.0099249365895283,0.0345855100109515,0.0030057770431559,0.003095277842172,0.0164218178892558,0.0049763443066446,0.0168096029562509,0.0027076478749519,0.0010177244527144,0.0045124798983666,0.0036581991724903,0.0049866603306955,0.0018726757603289,0.0017882251320819,0.0024764040212274,0.0013268656075346,0.399630208687796,0.0069615742117676,0.0024424903097902,0.0016261238114201,0.0022991233699757,0.00193186774225,0.0020281538913514,0.0012296963423409,0.0032581214099765,0.112470155293677,0.0085446697769878,0.0011545417771931,0.0057327512972312,0.0024161760279617,0.0902196861344166,0.0015191433497952,0.0025763076781728,0.0030210219072279,0.001532292637371,0.003846697326465,0.0663795619288564,0.0013980166196553,0.0057259865771988,0.029769392159576,0.0146156120577141,0.0134554750853082,0.0127373550421366,0.0024524434548258,0.0062073300101966,0.0051591434650215,0.0012468373974088,0.0042775324560206,FALSE,"design"
"3087",2018-11-29,1.35116722,32,6,6.05865789473684,285.5963948,1730.3308520634,0.0011119380585641,0.0025880667582531,0.0030021719705162,0.0053187752372633,0.0107786449376856,0.0028537634033834,0.0336127247620918,0.0042943240255315,0.0026376561114552,0.0026168197063712,0.49396130328052,0.0012754610325032,0.0020764328943218,0.0017108932128998,0.0024896077622703,0.005336344296177,0.0032946490716783,0.0230413178929941,0.0014262576134041,0.0057666217002461,0.0034163126359799,0.0066828995211767,0.0206828119312704,0.004345267193254,0.0065931304695601,0.0444500725805839,0.0035881483705803,0.0072488977030744,0.0068350268531151,0.002749171140489,0.0050665622092278,0.0038972526461585,0.0042100864354786,0.0068928067782808,0.0059594848736511,0.0068680971449753,0.0027697122693323,0.0035367104138286,0.0074013647362739,0.0094967173200824,0.0298372998978653,0.002215964080885,0.0039021168977964,0.0037106391686078,0.0018087320801764,0.0018614234075373,0.0139532406017171,0.159852268321168,0.0060083798144068,0.0049656287753347,FALSE,"design"
"3088",2014-10-03,1.47001664,23,4,0.12,3000,360,0.0077962653378386,0.0066112849620222,0.0034242804843728,0.105602041462274,0.0024956283616954,0.0038090000641886,0.102165563611989,0.0030266773092381,0.0046426183784712,0.0024588323858767,0.0013392222878043,0.0028950827564826,0.0039955755070281,0.0050392662861808,0.0034418560582278,0.0018241450183204,0.0015796581273962,0.0017942303127088,0.0123686220327448,0.0056010842400896,0.0015425442179948,0.0014088877481208,0.226113757420304,0.0024168846193548,0.0017377609527185,0.0012551301877702,0.0019843790988483,0.0045785853168489,0.0034678032840191,0.0013462319294831,0.0082679306233056,0.343781754242304,0.0024473243445598,0.0008437329385138,0.0019946396596057,0.0022009323047564,0.0018475051248104,0.0033565931191389,0.0382841388761833,0.0018105277554807,0.0062753413056652,0.0053625467870779,0.0022208744037477,0.0145828676359379,0.0193868342809423,0.0024698206674539,0.0078780622228876,0.0032631167039828,0.0021433636461394,0.0038191935970922,TRUE,"design"
"3089",2019-06-14,1.42778146,17,1,0.169833333333333,13552.09428,2301.59734522,0.0024369965163103,0.535631826244679,0.0045453210279354,0.0845791120051109,0.0038502914493117,0.0016480020149023,0.0079830145721621,0.0033387043119329,0.002087394934938,0.0025121365144275,0.0018109575290619,0.0019847077072517,0.0016678441667876,0.0015850403151228,0.0048728995149482,0.0020377809081199,0.0038419896584688,0.0022941105735936,0.001986854569605,0.0040557076415868,0.0040518509422446,0.0028970930525197,0.0110607429937481,0.0021420697189137,0.0034187628809459,0.0015702728428901,0.0037027223341086,0.0035173584527129,0.0067492831168784,0.0030869779608907,0.0061190974753296,0.0735222036961833,0.0032794300472745,0.0027107819847307,0.0337951821782081,0.0059651605826059,0.003516357600663,0.0068479943896582,0.0065068618975923,0.0051297116629872,0.0084471961778063,0.0519151468240355,0.0030179341986402,0.0080241897583543,0.0030429390063391,0.0018032847144153,0.0093283057468211,0.0425467585561199,0.0031919759148626,0.0043416611152623,FALSE,"design"
"3090",2019-04-02,1.32031631,11,1,0.334152,1290.946,431.372187792,0.0067569902463508,0.0019696718585333,0.0028641753602483,0.0237135547291664,0.0035032248914868,0.0055456885526279,0.0151979099698191,0.0053824645050063,0.0030336002085597,0.0066381950939736,0.0048266287746135,0.0013256874904875,0.0034788624097901,0.0019191282029401,0.0024221820778797,0.0047000730058841,0.002900998270131,0.0028184802696886,0.0013654933468199,0.0042698518917873,0.0052366086997745,0.0078813818787847,0.0358916606246171,0.0041753169274572,0.015189270758078,0.0036709157932911,0.003843962670731,0.003320888594889,0.0048884495056739,0.0031863579100746,0.0054125665742396,0.0033099009415585,0.149695471887098,0.0031827696405311,0.0036751068106462,0.0461108932856054,0.0036786293466672,0.0050784568636492,0.0133887095212945,0.0042093209795651,0.0187491535869916,0.0035520254264445,0.0066312505454656,0.0108200504395773,0.0030110629029587,0.0029052297250472,0.013048487371436,0.0087371117315847,0.497238472106546,0.0056476557939267,FALSE,"design"
"3091",2013-11-26,1.74180386,64,1,1.15,3000,3450,0.0011555752096741,0.0006702426004019,0.0013519609824939,0.0026109460490596,0.000987340525418,0.0006076932168324,0.0025854258358272,0.000860780462516,0.001925784491675,0.0011044529552074,0.0002381187480837,0.253357975450432,0.0008578657188753,0.001602218124415,0.0014310320442266,0.000293139929318,0.0020923777170682,0.000344569067872,0.0041660851423074,0.0017099380594158,0.0006894080310965,0.251900752272302,0.0056902958305826,0.0009468305993853,0.0009968501659365,0.000222593551908,0.0011253284581649,0.0013348375768694,0.0008898130249346,0.0005863440934524,0.0022394713939015,0.0007633728536086,0.0008253387206043,0.0001768234427346,0.0009253180957336,0.0012168873369173,0.0016893375389347,0.0037651637273372,0.0025135189001222,0.0007139018825896,0.0015685939440168,0.42288874500729,0.0015914755291004,0.0042045705715943,0.0043576662669096,0.000837769795513,0.0021055853002198,0.00068484175769,0.0009441893519459,0.0016508526474823,TRUE,"design"
"3092",2017-06-21,1.49775035,176,5,1.49818181818182,2802.05519,4197.9881392,0.0024358046323955,0.0191017052502962,0.0166882927433098,0.0052971695834331,0.0007536791053568,0.0054439065874846,0.0127615311608338,0.0011697302902314,0.0210907649877193,0.0171105044793525,0.0003248328335679,0.0010103158294967,0.0163531436482962,0.0121811765285269,0.0006275261531741,0.0021207349679367,0.0007027962751804,0.000704502459866,0.0050988162909132,0.001889477111214,0.0005213887167143,0.0004303672015078,0.0010536420060367,0.0005133558454105,0.0004579011879508,0.0004619467748924,0.0007629210269162,0.62786825860265,0.000521554802578,0.0004883885053204,0.0014944025903051,0.0018172008305709,0.0008038418967644,0.000413882671261,0.0006506095990262,0.0007847495828752,0.00052474620795,0.0013077536150427,0.006312784392256,0.0015793517774717,0.0015775054346844,0.0020446099668838,0.0009665295054122,0.112534527656512,0.0019608993771753,0.0006799771741434,0.0115491180707892,0.0732534511159117,0.0004271354656982,0.0033707874807028,FALSE,"design"
"3093",2015-02-20,1.22434407,20,1,1.39,1330.7315,1849.716785,0.0026588943138143,0.0087355834817231,0.0053501780442772,0.0079000300591664,0.0030410083861319,0.0025899057914355,0.0115556413497634,0.0060622255326625,0.0294777993815855,0.0023861903330033,0.0009368918111919,0.0050196205953584,0.0030099721084994,0.0064232369071107,0.0021426515544591,0.0013215223836086,0.0209348076311036,0.0012659782024987,0.346679181211349,0.0070925312155852,0.0029421167916993,0.0022676356593924,0.0022078734924599,0.0026311556470265,0.0029171855354986,0.0012280633877628,0.0032514961632123,0.0058370599133601,0.0027752601725887,0.0012526356911312,0.0063432908582518,0.0021047919432582,0.0038375730596609,0.0024699271872528,0.0017584303202936,0.0029894405353838,0.0023128931533893,0.290872080371676,0.0066137950243798,0.0018444606391882,0.0074218389147414,0.0135824003891733,0.0107496926093039,0.0273610175784074,0.0211429467637451,0.0026815197380496,0.0832001153550814,0.0049085011446787,0.0014995962691755,0.0044113553964476,FALSE,"design"
"3094",2019-04-05,1.30779697,26,1,0.1148,15000,1722,0.0034146794677414,0.0014828307710088,0.0021812329015907,0.0176499959242712,0.0018330762001032,0.0065800941530317,0.0064038550773204,0.0022289849718174,0.0682516737591914,0.0022649518300188,0.0006397986238334,0.0051882936202808,0.0027043622540874,0.0027804406330175,0.0031373506179489,0.0011525378954021,0.0045916463748979,0.0009429932268183,0.0045432420208381,0.0118653088315384,0.0020585732473243,0.330725168770829,0.0015330977046435,0.0018640505995619,0.0035703694953152,0.0008135524440073,0.0017222858242467,0.0026061769279665,0.0031601796837399,0.0011555924226349,0.0123361850873934,0.0014818090793174,0.0025478773908564,0.001161446805308,0.0015411780321745,0.0017800576163304,0.0036315844075487,0.117977468041621,0.004516193702429,0.0022198764621171,0.0066599360742707,0.135060349954057,0.0034014143500825,0.0903647317076763,0.0942161881042683,0.0024227073178098,0.0101542793349071,0.0030570330568105,0.0025108002121464,0.0039124869878471,TRUE,"design"
"3095",2018-01-02,1.61727748,484,6,68.34,337.548185,23068.0429629,0.0014055451596919,0.0013636218262274,0.0039221058115929,0.0043733728295067,0.0012836293778563,0.0038940579898291,0.0899309888995188,0.0028268863068881,0.712705630929501,0.0014940007021597,0.0004310866296,0.0024325806608002,0.00183122639148,0.0040237548756268,0.0007545046864068,0.0006874306437343,0.0009231781998436,0.0006388446128116,0.086971266163125,0.0030676346610836,0.0011871553335797,0.0008405730330801,0.001365804995079,0.0012231414231599,0.0012324667274327,0.0005916530515301,0.0014997847551913,0.0033487110416928,0.0011751452329027,0.0004838461057013,0.0034282941062388,0.0012235196832861,0.0020326862268343,0.0008236053425825,0.0006105266591101,0.0012031494712576,0.0006010991493099,0.0030374603346555,0.0047082574767436,0.0007506762894688,0.0037049330111772,0.0032090100527472,0.0053523083105971,0.0089714431355046,0.0111032671030525,0.0011323658734668,0.005523675798927,0.0021727434964661,0.0006491453281257,0.0018522040938132,FALSE,"design"
"3096",2018-09-18,1.47437003,554,3,1.1781,30000,35343,0.0444778796045621,0.0006892241840667,0.0113910545010233,0.0038050103670597,0.0012936451512668,0.0013035472690292,0.0112453084979059,0.00717727725435,0.0020611018956828,0.0011841408934674,0.0005169028033393,0.000981414791693,0.0009733840081264,0.0011267331235265,0.0060005816720971,0.0009740833852936,0.002039714681836,0.0006353726642205,0.0010910901035046,0.0023318014700999,0.0014219254580454,0.0031962486110202,0.0008459503637113,0.0010286822865143,0.0020703819290423,0.0007238340771943,0.0021752397832878,0.0428850587236776,0.0018841928625305,0.0007800625598906,0.0844437368325142,0.0009295499519801,0.0061790030058007,0.0016562436180533,0.0018795909259083,0.001290998011677,0.0019854016334753,0.408804750270683,0.0020893650121341,0.0014837295104669,0.0041713965010716,0.0051311186095885,0.0028170344828692,0.0032015392476986,0.253869348918976,0.0016007791598494,0.0038888628535056,0.0524390464496389,0.0014556818298427,0.0023719781971991,TRUE,"design"
"3097",2018-10-29,1.31964099,42,1,1.096,1604.1271,1758.1233016,0.0030454034690644,0.0017743378433605,0.008889560971485,0.0319080109068164,0.0015563663160693,0.0013706852548118,0.0249401754038728,0.009962845302055,0.004958530753532,0.0008989729616853,0.0005298738533691,0.0005755666392583,0.0060435537532737,0.0079539460779727,0.0018938582771144,0.0104825963321931,0.0008230225497314,0.0009067003703628,0.0008563140688091,0.0030398647813142,0.0011738451366503,0.0030992540543026,0.0065953661720509,0.0009159008658263,0.0031178032581027,0.0010378571469587,0.0011336985556662,0.34408107577119,0.00406470317394,0.000734469752254,0.0016668814022842,0.00137625680327,0.016509291974298,0.0009843243994699,0.0010266736495485,0.0027701846487871,0.0086268617981216,0.31028595131407,0.0028506080095925,0.001634639089402,0.003509748996291,0.0029701950699535,0.0017818850946101,0.0923432726688364,0.0334932455769085,0.0015396714313277,0.0072268263578648,0.0167225374148364,0.0015069175285851,0.0028098669988482,FALSE,"design"
