,project_slug,location,Category,launch_date,Creator_nb_projects,top_country,Staff_recommended,pledged_binary,avg_pledge,labels
1995,the-carpathia-ascent,us,Product Design,2019-02-15 12:43:15,2.0,united states,False,1,488.9130434782609,1
2003,sassy-potato-squishies-plushes-and-more,gb,Product Design,2019-05-15 10:15:20,1.0,united kingdom,False,0,32.22711396133334,2
2007,bicycle-the-lumberjacks-playing-cards-deck,us,Graphic Design,2012-12-18 17:31:01,4.0,united states,False,1,20.435967302452315,2
2014,kingdom-hearts-character-hard-enamel-pin-quickstar,us,Product Design,2019-01-04 15:59:56,7.0,united states,False,1,47.18064516129032,5
2021,infinitas-playing-cards-cardistry-custom-cards,us,Graphic Design,2016-04-23 13:06:24,3.0,united states,False,0,21.26086956521739,2
2031,shonen-boys-enamel-pins,us,Graphic Design,2017-11-02 18:42:50,8.0,united states,False,1,41.15555555555556,5
2037,bareknucklesinc-sea-captain-t-shirt,us,Graphic Design,2014-08-12 12:17:12,1.0,united states,False,0,41.5,2
2038,tribal-native-american-themed-playing-cards-uspc-p,us,Graphic Design,2014-03-18 23:07:26,1.0,united states,False,0,117.62903225806451,2
2045,reissue-of-the-1975-nasa-graphics-standards-manual,us,Graphic Design,2015-09-01 03:56:35,4.0,united states,False,1,107.06602864287339,2
2049,caliburnus-a-hand-tooled-automatic-watch-by-valimo,hk,Product Design,2018-07-01 15:59:40,3.0,united states,False,1,307.13936322015707,1
2052,a-night-of-graphic-design-straight-talk-with-aaron,us,Graphic Design,2013-09-19 17:27:57,1.0,united states,False,1,54.91379310344828,2
2062,mcdowell-time-maxton-a-vintage-inspired-chronograp,us,Product Design,2018-05-01 11:57:52,4.0,united states,False,1,249.97727272727272,1
2081,worn-pride-patriotic-american-made-t-shirts,us,Graphic Design,2013-04-10 23:08:13,1.0,united states,False,1,38.22727272727273,2
2082,spooktacular-pokemon-pins-togepi-pumpkaboo-and-spo,gb,Graphic Design,2017-09-08 19:32:02,9.0,united states,False,1,38.001406445,5
2100,classic-console-video-game-playing-cards-relaunch,us,Graphic Design,2015-04-07 13:27:52,11.0,united states,False,1,21.59016393442623,2
2101,thiswayupgraphics,gb,Graphic Design,2019-03-19 10:00:01,1.0,united kingdom,False,1,42.19229759733333,2
2105,kawaii-tamagotchi-pastel-hard-enamel-pin-limited-q,us,Graphic Design,2018-08-01 06:34:27,9.0,united states,False,1,17.071428571428573,5
2108,3056-lost-in-brunswick,au,Graphic Design,2017-10-24 06:54:59,4.0,australia,False,1,28.28799990769231,2
2132,the-lufbery-mark-vii-trench-watch,gb,Product Design,2019-04-17 13:58:20,2.0,united states,False,1,281.13176542164837,1
2139,season-annual-2017-18,gb,Graphic Design,2018-06-04 16:36:16,2.0,united kingdom,False,1,62.12552573605264,2
2165,spoonful-of-cats-holiday-cards,us,Graphic Design,2012-11-02 04:07:31,4.0,united states,False,1,38.592592592592595,2
2171,t-watches-le-mans-automatic-edition,gb,Product Design,2018-09-23 21:54:51,3.0,united kingdom,False,1,398.22007269,1
2175,war-is-helvetica,us,Graphic Design,2012-06-25 17:32:24,1.0,united states,False,0,30.02252,2
2185,focal-points-points-focaux,ca,Design,2019-03-06 17:06:01,1.0,canada,False,1,25.41468226417381,2
2190,the-rattler-military-field-watch-by-manchester-wat,us,Product Design,2018-06-05 14:35:22,12.0,united states,False,1,235.07142857142858,1
2198,marks-and-bleeds-ou-graphic-design-thesis-show-201,us,Graphic Design,2011-04-19 22:10:12,1.0,united states,False,1,50.92857142857143,2
2202,funny-personalized-fake-prescriptions-for-modern-l,us,Graphic Design,2013-01-25 21:54:25,1.0,united states,False,1,93.29268292682927,2
2213,reissuing-the-vignelli-from-a-to-z-book,us,Graphic Design,2017-05-02 12:37:38,1.0,united states,False,1,86.43313953488372,2
2227,moora-the-stubby-squid-hard-enamel-lapel-pin,ca,Graphic Design,2017-06-19 16:31:01,4.0,united states,False,1,13.094364983,5
2231,meowsicians-enamel-cat-pin-set,gb,Graphic Design,2019-07-22 19:07:30,10.0,united states,False,1,23.148865071612903,5
2239,cuddly-cryptids-enamel-pins,us,Product Design,2019-03-13 19:41:48,4.0,united states,False,1,31.234375,5
2245,renzo-swiss-chronograph-watches-for-the-true-afici,us,Product Design,2018-05-09 15:30:06,1.0,united states,False,1,344.6842105263158,1
2255,clipped-wings-playing-card-deck-uspcc-printed,us,Graphic Design,2014-03-20 16:57:17,3.0,united states,False,1,35.85941002949852,2
2283,pirates-of-the-golden-age,us,Graphic Design,2013-04-24 03:03:14,1.0,united states,False,0,17.445454545454545,2
2319,postumo-the-deck-of-the-dead,us,Graphic Design,2012-10-30 04:00:59,6.0,united states,False,1,31.463330670926513,2
2321,martenero-classic-mechanical-watches-modern-design,us,Product Design,2018-09-26 13:57:46,3.0,united states,False,1,485.7359661016949,1
2332,burn-gender-enamel-pin,gb,Graphic Design,2018-07-17 21:38:12,1.0,united states,False,1,13.644494338461538,5
2333,llama-dynasty-playing-cards,th,Graphic Design,2016-08-26 06:21:34,1.0,thailand,False,0,65.98485180692307,2
2352,urbnapparel,us,Graphic Design,2012-06-06 02:21:42,2.0,australia,False,0,90.0,2
2370,crazy-but-adorable-enamel-pin,us,Design,2019-05-24 22:27:30,8.0,united states,False,1,18.44,5
2386,pixel-pins-pac-man-pokemon-mash-up-enamel-pins,gb,Graphic Design,2017-03-13 13:52:43,2.0,united kingdom,False,0,17.030697879999998,5
2398,spoonie-corn-enamel-pins,gb,Graphic Design,2018-01-03 09:07:44,3.0,united states,False,0,24.22865045214286,5
2404,roulou-playing-cards,gb,Graphic Design,2014-04-15 18:42:24,3.0,united states,False,0,24.372113434285716,2
2425,tempest-carbon-2-the-affordable-forged-carbon-time,hk,Product Design,2018-05-15 12:06:31,4.0,united states,False,1,845.4012227964286,1
2427,gypse-eyes-magazine-the-magic-issue,us,Graphic Design,2011-08-14 03:59:03,4.0,united states,False,1,24.428571428571427,2
2429,origin-watch-co-vintage-field-watch-assembled-in-u,us,Product Design,2018-08-01 20:44:14,1.0,united states,False,1,333.5593220338983,1
2431,pocket-monster-dangle-tail-enamel-pin-series,us,Product Design,2019-03-22 21:59:50,7.0,united states,False,1,44.36186770428016,5
2432,duzu-watches-ningaloo-reef-automatic-tool-dive-wat,au,Product Design,2018-06-05 10:44:12,1.0,united states,False,1,565.35897833604,1
2433,her-influence-empowering-enlightening-and-enrichin,us,Graphic Design,2016-01-22 02:24:50,1.0,united states,False,0,61.36363636363637,2
2437,genoa,ca,Product Design,2018-04-17 13:37:13,2.0,united states,False,1,187.55305844537364,1
2438,beyond-borders-exhibition-of-contemporary-posters-0,us,Graphic Design,2014-09-11 17:33:26,1.0,united states,False,0,95.8,2
2439,lesablier-sport-classic-a-versatile-small-batch-timepiece,us,Product Design,2019-06-28 12:03:12,2.0,united states,False,1,355.5189873417722,1
2451,prism-watches-every-facet-of-your-personality,ch,Product Design,2019-05-01 12:45:23,1.0,switzerland,False,0,1186.3155939295652,1
2459,pikachu-series-hard-enamel-pins-125-inches,ca,Product Design,2018-10-26 15:46:26,2.0,canada,False,1,16.13716518184231,5
2463,mustache-playing-cards-a-uspc-card-deck-from-vanda,us,Graphic Design,2013-04-24 17:00:15,17.0,united states,False,1,31.956828859060405,2
2497,cavetto-titanium-crafted-automatic-timepieces-unde,us,Product Design,2018-09-05 16:03:31,3.0,united states,False,1,178.38262910798122,1
2502,vaer-automatic-watches-timeless-design-and-rugged-durability,us,Product Design,2019-07-09 04:00:52,1.0,united states,False,1,417.44208494208493,1
2503,brooklyn-99-enamel-pins,sg,Design,2018-08-02 15:38:29,1.0,united states,False,1,14.233261343263889,5
2504,herb-lubalin-american-graphic-designer,gb,Graphic Design,2018-05-18 13:15:28,8.0,united states,False,1,126.80092085468537,2
2505,islet-playing-cards,us,Graphic Design,2015-02-04 20:13:32,4.0,united states,False,1,29.675675675675677,2
2507,winner-of-the-house-cup-mugs,us,Product Design,2019-05-15 18:30:12,1.0,united states,False,1,59.3125,5
2508,retro-style-watch-inspired-by-the-legendary-356-po,ca,Product Design,2019-01-23 14:59:45,7.0,canada,False,1,836.5905553107824,1
2509,video-game-christmas-cards,us,Graphic Design,2013-11-07 01:35:41,9.0,united states,False,0,15.962962962962964,2
2510,figment-enamel-pin-collection,us,Product Design,2018-05-21 16:03:27,6.0,united states,False,1,19.49218539442564,5
2513,vertigo-tritone-the-italian-tool-watch-by-vertigo-watches,it,Product Design,2019-06-11 07:59:59,4.0,italy,False,1,282.95102896285715,1
2523,misfits-of-west-virginia,us,Graphic Design,2012-02-19 18:40:15,1.0,united states,False,1,22.914893617021278,2
2525,chronovisor-an-innovative-watch-with-unique-design,ch,Design,2018-07-26 05:07:52,2.0,hong kong,False,1,345.6774193548387,1
2529,sideshow-wonders-playing-cards,us,Graphic Design,2018-05-01 22:39:58,1.0,united states,False,1,30.7027027027027,2
2548,fyre-iron-designs-startup,us,Graphic Design,2014-07-30 23:29:45,1.0,united states,False,0,38.875,2
2550,sew-in-love-with-enamel-pins,se,Product Design,2019-05-20 15:32:40,1.0,sweden,False,1,53.7994601316,5
2553,wyld-stallyns-soft-enamel-pin,us,Product Design,2019-04-15 19:31:38,1.0,united states,False,1,19.862745098039216,5
2555,synthesis-playing-cards,gb,Graphic Design,2014-05-15 10:09:15,3.0,united kingdom,False,0,19.945941281538463,2
2584,aeonictm-glaucus-300m-wr-automatic-dive-watch,us,Product Design,2019-06-04 13:00:02,2.0,united states,False,0,271.4651162790698,1
2588,fresh-meat-10,us,Architecture,2018-08-22 21:16:18,4.0,united states,False,1,39.2093023255814,2
2593,cutthroat-cuties-sailor-senshi-3-d-enamel-pins,us,Product Design,2018-10-26 20:00:20,1.0,united states,False,1,44.253119429590015,5
2609,a-horological-innovation-with-revolutionary-design,ch,Product Design,2018-03-26 04:06:27,2.0,hong kong,False,1,533.5714285714286,1
2624,201202204-ba-hons-graphic-design-uca-epsom,gb,Graphic Design,2016-05-19 08:34:59,1.0,united kingdom,False,1,35.045869698000004,2
2650,the-mechanical-watch-reinvented-weird-ape,gb,Product Design,2019-04-23 06:11:40,1.0,united kingdom,False,1,145.67984121462766,1
2657,lady-hades-enamel-pin,us,Graphic Design,2019-05-15 20:06:10,2.0,united states,False,1,25.863636363636363,5
2660,motion-v2-a-unique-german-made-designer-watch-0,de,Product Design,2018-07-01 16:00:01,2.0,united states,False,1,265.6103511216692,1
2664,legacy-bicycle-playing-cards-by-4pm-designs,us,Graphic Design,2014-01-28 16:59:24,11.0,united states,False,0,48.31051918735892,2
2673,raconteur-vintage-inspired-automatic-watches-from,se,Product Design,2018-11-30 11:00:20,1.0,united states,False,1,270.48569862788736,1
2680,a-to-z-of-the-designers-republic,gb,Graphic Design,2018-11-02 15:30:28,8.0,united kingdom,False,1,131.8003923871979,2
2704,curious-iconic-craft-designing-magazines-that-peop,gb,Graphic Design,2013-06-06 12:39:59,2.0,united kingdom,False,1,34.60354813876812,2
2711,celtic-inspired-designed-playing-cards,us,Graphic Design,2014-04-01 18:20:33,6.0,united states,False,0,15.53763440860215,2
2734,assorted-cute-hard-enamel-pin-pairs-from-emuiu-ser,us,Graphic Design,2018-10-10 17:55:42,9.0,united states,False,1,21.375,5
2736,autism-hero-designs-project,us,Graphic Design,2015-10-26 18:38:24,1.0,united states,False,1,60.75342465753425,2
2776,sailor-moon-and-tuxedo-mask-pin-badges,gb,Graphic Design,2017-07-05 15:54:12,5.0,united states,False,1,27.18791502,5
2794,1291-automatic-wrist-watch-swiss-made-eta-2824-2,ch,Product Design,2019-04-03 11:20:43,2.0,united states,False,1,308.2227791454,1
2810,grotesque-deck-of-playing-cards-unitedcardists2014,us,Graphic Design,2014-02-14 22:04:15,5.0,united states,False,1,53.32726204465335,2
2812,season-annual-2016-17,gb,Graphic Design,2017-03-23 07:17:49,2.0,united kingdom,False,1,61.990310654198474,2
2819,mr-dinosaur-enamel-pin,gb,Graphic Design,2016-10-04 18:28:43,1.0,united states,False,1,12.997510431,5
2827,halloween-party-enamel-pins,us,Graphic Design,2018-07-20 11:53:36,14.0,united states,False,1,22.0,5
2829,ao-matu-playing-cards-printed-by-legends-playing-c,us,Graphic Design,2015-06-03 16:37:49,1.0,united states,False,0,24.875,2
2831,a-celebration-of-the-92-football-league-clubs,gb,Graphic Design,2017-05-28 20:46:02,1.0,united kingdom,False,0,35.75691681692308,2
2864,grcd-daapworks-2013,us,Graphic Design,2013-01-29 16:44:29,1.0,united states,False,1,38.06666666666667,2
2869,monster-mouth-halloween-t-shirt-project,us,Graphic Design,2013-09-03 18:44:25,3.0,united states,False,1,21.97872340425532,2
2883,4-horsemen-playing-cards-art-by-krinkels,us,Graphic Design,2013-04-19 02:28:08,1.0,united states,False,1,26.5828025477707,2
2889,nua-graphic-communication-degree-show-funding,gb,Graphic Design,2016-03-12 12:13:30,1.0,united kingdom,False,1,36.831728862,2
2901,bacan-the-first-watch-that-saves-the-planet,it,Product Design,2019-03-09 11:40:19,1.0,italy,False,1,102.95935375945945,1
2906,the-white-gold-angel-tarot-deck,us,Graphic Design,2018-01-09 20:59:16,1.0,united states,False,0,63.18181818181818,2
2909,dificiano-the-first-model-the-marlin,hk,Product Design,2019-06-16 23:00:08,1.0,united states,False,1,382.5334646294118,1
2912,kern-and-burn-the-book,us,Graphic Design,2012-02-21 12:45:26,1.0,united states,False,1,38.545854166666665,2
2916,soot-sweet-enamel-pins,us,Graphic Design,2019-02-01 00:29:31,14.0,united states,False,1,27.654545454545456,5
2917,reboot-1974-cbc-graphic-standards-manual-revival,ca,Graphic Design,2017-04-11 11:30:46,2.0,canada,False,1,82.49255972769723,2
2923,make-moves-son,us,Graphic Design,2012-02-20 06:32:33,1.0,united states,False,1,18.824142857142856,2
2934,condiment-cards,us,Graphic Design,2012-11-16 04:50:52,1.0,united states,False,0,31.522727272727273,2
2940,horizon-timepiece-stealth-automatic,sg,Product Design,2019-04-09 12:30:14,1.0,singapore,False,1,362.6220980663415,1
2961,almirante-navegante-120-brazas-a-new-kind-of-marin,es,Product Design,2018-05-22 17:15:05,4.0,united states,False,1,285.79342620802083,1
2977,relax-by-studiodwas,de,Product Design,2019-07-02 11:31:56,1.0,germany,False,0,278.6733875146667,1
2978,hands-full-of-positivity-hard-enamel-pins,gb,Product Design,2018-07-16 18:18:52,4.0,united kingdom,False,1,14.442709826666666,5
2986,the-treasure-trove-bird-hard-enamel-pins,us,Product Design,2018-05-25 04:09:40,3.0,united states,False,1,34.816326530612244,5
2993,k-ingston-graphic-design-show-2014,gb,Graphic Design,2014-04-11 13:50:28,1.0,united kingdom,False,1,103.60397583779593,2
2999,minimalist-mesh-disruptive-luxury-watches-at-89,us,Product Design,2019-01-22 15:01:03,5.0,united states,False,1,123.9967585089141,1
3008,moon-phase-automatic-mechanical-watch-by-behrens-o,hk,Product Design,2018-12-15 00:54:59,2.0,united states,False,1,354.79443957890624,1
3013,badass-sailor-senshi-enamel-pin-set,us,Graphic Design,2018-04-22 23:15:19,4.0,united states,False,1,42.362637362637365,5
3031,puppuccino-hard-enamel-pins,us,Product Design,2019-06-27 17:03:04,3.0,united states,False,1,33.267605633802816,5
3057,tada-a-video,us,Graphic Design,2014-08-05 01:18:13,1.0,united states,False,1,67.7843137254902,2
3059,dachshund-weenie-dog-enamel-pins-by-the-weenie-sho,us,Product Design,2018-11-02 19:00:06,4.0,united states,False,1,22.53921568627451,5
3060,reinventing-the-sports-watch-by-hoffman,us,Product Design,2018-06-19 11:03:49,1.0,united states,False,1,219.98910550458714,1
3067,the-obama-2012-dont-call-it-a-comeback-t-shirt,us,Graphic Design,2012-05-12 12:35:02,1.0,united states,False,0,28.647058823529413,2
3085,pedral-contemporary-watches-with-a-bold-and-iconic,se,Product Design,2018-11-27 01:22:45,2.0,sweden,False,1,256.0134328496379,1
3110,the-manchester-watch-works-tatoskok-5th-anniversar,us,Product Design,2019-04-02 13:57:03,12.0,united states,False,1,334.52,1
3127,titanic-x-the-first-dive-watch-with-an-unique-anch,hk,Product Design,2018-02-14 15:11:05,5.0,united states,False,1,271.9240258862876,1
3129,cotta-and-los-libros-del-mirasol,us,Graphic Design,2018-11-13 22:00:09,1.0,united states,False,1,79.21167883211679,2
3130,postergeist-posters-designed-around-lyrics,us,Graphic Design,2012-10-08 04:01:29,3.0,united states,False,0,39.6,2
3131,period-romance-enamel-pins,us,Product Design,2018-06-05 17:34:30,2.0,united states,False,1,32.0,5
3132,nautical-watches-with-chronograph-and-eta-top-grad,ca,Product Design,2018-07-03 15:02:38,3.0,united states,False,1,558.8463618734452,1
3140,balloon-cat-artist-enamel-pin,gb,Graphic Design,2017-04-10 17:16:26,10.0,united states,False,1,28.1493214275,5
3150,the-most-affordable-everyday-automatic-dive-watch,us,Product Design,2019-05-10 16:25:42,2.0,united states,False,1,199.07692307692307,1
3152,manuals-2-design-and-identity-guidelines,gb,Graphic Design,2019-03-01 16:14:42,8.0,united states,False,1,100.95570575229947,2
3155,artist-cat-enamel-pins,gb,Graphic Design,2017-01-05 23:13:47,10.0,united states,False,1,39.791224436504855,5
3156,xeric-invertor-automatic-watch,us,Product Design,2019-05-07 16:54:41,11.0,united states,False,1,486.1800195694716,1
3164,morla-design,us,Graphic Design,2018-08-08 14:25:34,2.0,united states,False,1,194.60063897763578,2
3169,fitzgerald-the-revolution-of-damascus-steel-watch,hk,Product Design,2019-03-20 04:56:09,1.0,united states,False,1,897.2002764705882,1
3177,taxi-fabric-a-unique-platform-for-designers-in-mum,in,Graphic Design,2015-07-14 05:00:07,1.0,united states,False,1,78.4963569813242,2
3182,david-bruno-the-slimmest-luxury-watch-of-its-kind,gb,Product Design,2018-11-13 15:37:54,1.0,united states,False,1,214.70034086233332,1
3184,adorably-disturbing-coffee-mugs-for-the-holidays-a,us,Graphic Design,2015-09-18 21:23:35,10.0,united states,False,1,31.196923076923078,2
3185,the-red-loft-decoration-fund,us,Graphic Design,2010-01-03 01:08:07,8.0,united states,False,1,40.473684210526315,2
3191,t-shirts-for-quest-scouts-scouting-for-adults,us,Graphic Design,2016-11-04 23:44:27,5.0,united states,False,1,34.0,2
3193,x-cuties-enamel-pin-series,us,Product Design,2018-04-24 04:05:42,4.0,united states,False,1,43.72832369942196,5
3194,bound-premium-playing-cards,us,Graphic Design,2013-11-26 23:09:20,1.0,united states,False,0,21.043478260869566,2
3195,the-barracuda-chronograph-by-zug-watch-co,us,Product Design,2019-05-29 17:49:50,1.0,united states,False,0,235.6153846153846,1
3198,geek-vinyl,us,Graphic Design,2014-04-16 17:22:45,1.0,united states,False,0,91.15384615384616,2
3199,us149-japan-automatic-vintage-racing-design-watche,hk,Product Design,2018-04-24 04:07:28,4.0,united states,False,1,196.17845314196796,1
3200,windsor-playing-cards,us,Graphic Design,2015-04-27 12:30:56,4.0,united states,False,1,20.571428571428573,2
3209,martin-venezky-what-i-know-about-photography-exhib,us,Graphic Design,2018-03-22 17:47:49,2.0,united states,False,1,100.63636363636364,2
3216,welsh-school-of-architecture-2018-year-book,gb,Architecture,2018-06-13 21:32:55,1.0,united kingdom,False,1,27.16486139666667,2
3231,the-dot-dash-project,us,Graphic Design,2013-05-09 17:26:42,6.0,united states,False,0,45.96875,2
3263,tempore-lux-premium-vintage-diver-watches-at-a-fair-price,es,Design,2019-06-03 05:58:40,2.0,spain,False,1,357.4498893508661,1
3264,inprint-magazine-issue-03-impact,us,Graphic Design,2019-02-05 02:41:03,1.0,united states,False,1,40.15625,2
3268,head-in-the-clouds-hard-enamel-pin-set,us,Graphic Design,2018-09-11 19:27:55,9.0,united states,False,0,29.166666666666668,5
3270,youtube-spooky-boys-unsolved-supernatural-enamel-p,us,Design,2018-05-21 19:45:36,9.0,united states,False,1,34.09375,5
3271,eevillagers-acxpkmn-enamel-pins,us,Design,2019-05-06 18:42:40,1.0,united states,False,1,27.597014925373134,5
3276,mcmanus-amphibia-automatic-dive-watch-made-in-irel,ie,Product Design,2018-03-05 15:51:16,2.0,united states,False,1,119.3735444584375,1
3285,luxe-handmade-greeting-cards,us,Graphic Design,2016-09-08 20:27:59,1.0,united states,False,1,14.25,2
3307,kingdom-hearts-3-sora-enamel-pin,de,Design,2019-02-21 21:00:06,6.0,united states,False,1,23.419346787096774,5
3317,vorcut-icons-of-the-1960s-chronograph-watches-by-v,gb,Product Design,2018-06-21 14:54:42,2.0,united states,False,1,466.1635725241449,1
3329,bat-nbunny-moon-bun-series-1,jp,Product Design,2019-05-17 23:56:51,3.0,united states,False,1,22.729929384615385,5
3330,favorite-nintendo-characters-enamel-pins,de,Product Design,2019-01-20 13:49:33,6.0,united states,False,1,26.14527691,5
3350,aquacy-300m-limited-edition-dive-watch-with-tons-o,us,Product Design,2018-09-10 16:59:05,1.0,united states,False,1,343.93023255813955,1
3353,you-park-like-a,us,Graphic Design,2013-09-09 16:34:07,5.0,united states,False,1,16.676056338028168,2
3356,ornate-playing-cards-white-edition,us,Graphic Design,2014-02-20 16:55:14,3.0,united states,False,1,107.96252285191956,2
3370,thisyear-t-shirts,us,Graphic Design,2012-02-04 15:32:42,3.0,united states,False,0,25.076923076923077,2
3384,realisticks-window-clings,us,Graphic Design,2011-12-28 14:46:30,28.0,united states,False,0,9.176470588235293,2
3385,new-seymour-chwast-book-protests-5000-years-of-war,us,Graphic Design,2016-04-26 04:10:19,4.0,united states,False,1,143.81887755102042,2
3391,sakab-watches,us,Product Design,2018-09-28 11:28:49,1.0,united states,False,1,320.7044680851064,1
3393,aision-futuristic-inspired-automatic-watches-from,hk,Product Design,2018-12-18 00:00:42,2.0,united states,False,1,314.2140405036264,1
3397,quickstart-board-filler-enamel-pins,us,Design,2018-06-23 12:25:19,13.0,united states,False,1,19.523809523809526,5
3399,fau-bfa-show-2012,us,Graphic Design,2012-03-22 19:24:44,1.0,united states,False,1,21.88,2
3407,ventus-northstar-300m-heritage-diver-automatic,sg,Product Design,2019-03-11 14:01:50,4.0,united states,False,1,256.0711328320292,1
3413,studio-ghibli-japanese-festival-omamori-enamel-pin,us,Graphic Design,2018-07-09 20:50:42,9.0,united states,False,1,35.044444444444444,5
3415,talossan-stamp-project,us,Graphic Design,2013-01-14 20:08:35,1.0,united states,False,1,14.31578947368421,2
3438,eyetoons-sing-what-you-see,gb,Graphic Design,2012-11-02 07:47:56,1.0,united kingdom,False,1,91.3466110315493,2
3458,zorilita-guardian-hard-enamel-pins,us,Product Design,2019-02-12 15:03:08,3.0,united states,False,1,62.9375,5
3467,racing-inspired-chronograph-with-carbon-fiber-and-0,us,Product Design,2018-11-20 12:55:20,2.0,united states,False,1,335.47222222222223,1
